Id_bien;Id_lieu;No_voie;Voie;Total_piece;Surface_carrez;Surface_local;Type local
12605;1342;9121;RUE DU GD CAVAILLON;2;35.55;36;Appartement
12606;13201;57;RUE DU COQ;3;75.02;74;Appartement
12607;13205;4;RUE DE LA JEUNESSE;3;67.72;64;Appartement
12608;13207;5; PLT DE MALMOUSQUE;1;29.69;25;Appartement
12609;13208;16;TRA DE POMEGUES;2;36.21;36;Appartement
12610;13208;2;RUE MARIUS JAUFFRET;5;137.39;150;Appartement
12611;13208;41;AV ANDRE ZENATTI;2;46.02;46;Appartement
12612;13209;44;RUE FARINIERE;2;67.87;69;Appartement
12613;13210;159;AV DE LA CAPELETTE;1;27.07;30;Appartement
12614;13212;24;BD DES ALPES;2;31.05;32;Appartement
12615;13215;20;BD BERNABO;3;52.12;55;Appartement
12616;14333;;IMP DU PETIT CASINO;3;42.41;42;Appartement
12617;14366;3;RUE DU HERON;4;95.51;80;Appartement
12618;14701;5292; MONT CANISY;1;36.38;40;Appartement
12619;14754;9032;VC RES LES BALCONS DE LA MER;2;24.43;24;Appartement
12620;18197;18;RUE NATIONALE;2;4.56;72;Appartement
12621;2250;2;PL DUGUESCLIN;2;35.09;45;Appartement
12622;2437;9;RUE NEUVE D ARGENSON;2;36.6;38;Appartement
12623;2556;27;RUE DE VESOUL;4;72.78;72;Appartement
12624;2657;9;RUE JAURES GRANDE RUE;2;24.07;24;Appartement
12625;2885;15;RUE MURET;3;75.37;67;Appartement
12626;2894;2;RUE DU CARREFOUR;2;51.65;52;Appartement
12627;2919;13;RUE DE CHERBOURG;4;62;65;Appartement
12628;2923;25;AV F.LIBRES - RTE CORNICHE;2;42.93;42;Appartement
12629;2A4;9001;RES JARDINS DE L EMPEREUR;5;79.19;75;Appartement
12630;2A247;5000; LOT ALPLANA DI VETTA;3;125.84;98;Maison
12631;2A276;5372;RES DOMAINE DE L'ONDELLA;4;65.11;76;Appartement
12632;3032;7;CHE DES ROMAINS;4;83.99;86;Appartement
12633;30133;4;IMP DE LA CURIEUSE;1;20.9;20;Appartement
12634;30189;14;GR GRAND RUE;4;94.3;87;Appartement
12635;30212;30;RTE DE BAGNOLS;4;80.08;80;Maison
12636;335;6;AV DE BORDEAUX;2;51.16;52;Appartement
12637;33240;16;LOT BOULANGE;4;95.52;95;Maison
12638;33318;4;RUE LEO FERRE;4;79.83;77;Appartement
12639;33498;1; CHATEAU DE SALLES;3;66.82;80;Maison
12640;3428;11;RUE DE LA PLAINE;2;36.8;32;Appartement
12641;34108;139;AV VAUBAN;2;40.07;26;Appartement
12642;34129;9;IMP EMMANUEL CHABRIER;4;100.3;100;Appartement
12643;34129;9;IMP EMMANUEL CHABRIER;3;107.2;104;Appartement
12644;34217;136;RUE OLYMPE DE GOUGES;2;45.34;46;Appartement
12645;34301;19;RUE JULES VALLES;1;23.11;22;Appartement
12646;35251;8;ALL JEAN-BAPTISTE BAGOT;2;45.27;46;Appartement
12647;38185;2;RUE FOURIER;3;72.23;75;Appartement
12648;425;9004;RUE MOLIERE;2;52.47;54;Appartement
12649;44101;4;PL SIMILIEN GUERIN;3;62.58;63;Appartement
12650;44109;2;RUE EMILE PEHANT;1;21.86;22;Appartement
12651;44109;4;PL LT JEHENNE;2;38.11;47;Appartement
12652;44190;3;RUE JEAN CABUT DIT CABU;2;41.98;42;Appartement
12653;47106;9004;PL LEO LAGRANGE;1;23.91;30;Appartement
12654;47128;7; BLAIRE;4;83.71;83;Maison
12655;497;3;RUE MOLL;3;60.95;60;Appartement
12656;4923;5;PL JEANNE D ARC;2;40.01;40;Appartement
12657;5158;7;ALL VICTOR GRIGNARD;4;86;86;Appartement
12658;54482;46;AV CARNOT;3;46;56;Appartement
12659;59350;849;AV DE DUNKERQUE LOMME;2;50.45;50;Appartement
12660;59350;71;RUE MATTEOTTI;3;42.27;42;Appartement
12661;59350;45;RUE DE CONDE;3;49.7;49;Appartement
12662;59378;3;RUE DE L EGALITE;3;67.44;72;Appartement
12663;59512;120;AV J BAPTISTE LEBAS;3;87.81;92;Appartement
12664;6057;14;RUE DE L ABBE DU BOS;2;40.55;41;Appartement
12665;60139;126;RUE LEON BLUM;3;69.84;83;Appartement
12666;60141;4;AV DE MONTPENSIER;4;88.14;85;Appartement
12667;62270;5008;RES LE ZEPHIR;2;49.06;49;Appartement
12668;6559;10;RUE DE LORRY;3;72.83;59;Appartement
12669;6559;16;AV DU TOURMALET;1;32.1;32;Appartement
12670;6989;18;RUE DU VIEUX CHATEAU;3;97.65;90;Appartement
12671;69112;27;RTE NATIONALE 7;2;44.39;44;Appartement
12672;72181;224;AV DE LA LIBERATION;3;52.51;52;Appartement
12673;75101;17;RUE DU ROULE;2;16.66;14;Appartement
12674;75101;22;AV DE L OPERA;2;55.36;55;Appartement
12675;75102;108;RUE MONTMARTRE;1;69.86;68;Appartement
12676;75102;152;RUE SAINT DENIS;1;15.33;19;Appartement
12677;75102;14;RUE SAINTE FOY;1;10.23;11;Appartement
12678;75103;43;RUE REAUMUR;5;87.37;86;Appartement
12679;75104;15;RUE DES ARCHIVES;2;34.49;37;Appartement
12680;75104;27;RUE DU ROI DE SICILE;2;28;40;Appartement
12681;75105;45;BD SAINT GERMAIN;1;31;37;Appartement
12682;75105;11;RUE DU VAL DE GRACE;6;113.87;113;Appartement
12683;75106;17;RUE GREGOIRE DE TOURS;2;14.07;13;Appartement
12684;75106;90;RUE D ASSAS;1;32.21;33;Appartement
12685;75108;155;RUE DU FAUBOURG SAINT HONORE;1;30.02;29;Appartement
12686;75109;9;RUE DE CALAIS;2;30.59;25;Appartement
12687;75109;11;RUE DU CARDINAL MERCIER;2;48.29;51;Appartement
12688;75110;237;RUE DU FBG ST MARTIN;0;13.77;16;Appartement
12689;75111;1;RUE MORAND;2;30.58;28;Appartement
12690;75111;57;RUE SEDAINE;1;14.77;11;Appartement
12691;75111;47;BD DE MENILMONTANT;1;23.83;21;Appartement
12692;75111;3;PL DE LA NATION;4;87.04;80;Appartement
12693;75112;58;RUE DU RENDEZ VOUS;1;6.32;7;Appartement
12694;75112;50;RUE DE PICPUS;1;18.9;19;Appartement
12695;75114;14;AV DU GENERAL LECLERC;4;104.85;110;Appartement
12696;75115;46;RUE DE DANTZIG;4;81.08;80;Appartement
12697;75115;3;RUE FERDINAND FABRE;3;52.5;56;Appartement
12698;75115;38;RUE BARGUE;3;54.26;53;Appartement
12699;75115;17;RUE VARET;3;56.65;56;Appartement
12700;75116;42;RUE CHARDON LAGACHE;4;135.65;140;Appartement
12701;75116;51;RUE MOLITOR;5;76.8;85;Appartement
12702;75117;3;RUE VILLARET DE JOYEUSE;6;207.53;156;Appartement
12703;75117;13;RUE VERNIER;4;87.07;85;Appartement
12704;75117;24;RUE DE CHAZELLES;6;100.2;99;Appartement
12705;75118;93;RUE CAULAINCOURT;2;56.84;58;Appartement
12706;75118;2;RUE ERNESTINE;2;29.16;20;Appartement
12707;75119;20;RUE EUGENE JUMIN;2;35.03;35;Appartement
12708;76540;169;RUE BEAUVOISINE;1;11.24;10;Appartement
12709;76758;9;RUE DU COUVENT;3;85.78;87;Appartement
12710;7714;32;RUE DU MONTCEAU;1;29.44;54;Appartement
12711;77108;5;SQ DES AULNES;4;77.07;80;Appartement
12712;77122;2;ALL NICOLAS FOUQUET;4;75.66;76;Appartement
12713;77243;15;RUE DES ANEMONES;10;197;197;Appartement
12714;77285;38;SQ RONSARD;2;49.21;49;Appartement
12715;77326;69;AV DU PAVILLON ROYAL;2;43.66;44;Appartement
12716;77373;142;AV CHARLES ROUXEL;1;32.49;24;Appartement
12717;77449;42;CRS DU DANUBE;2;32.65;32;Appartement
12718;78124;51;BD CARNOT;3;59.8;60;Appartement
12719;78126;15; RES DU BEL EBAT;3;66.72;66;Appartement
12720;78165;8;ALL DE LA BRETECHE;3;62.99;63;Appartement
12721;78297;6;BD DU CHATEAU;1;18.02;18;Appartement
12722;78372;5;RES DE LA SABOTTE;3;54.32;53;Appartement
12723;78401;9;QUAI DE L ARQUEBUSE;1;23.86;24;Appartement
12724;78401;53;RUE AUGUSTE RENOIR;5;89.22;88;Maison
12725;78423;5;MAIL DES CATALPAS;5;102.55;104;Appartement
12726;78455;69;RUE ANDRE LE BOURBLANC;6;181.1;181;Maison
12727;78466;8;ALL DES COQUELICOTS;7;192.96;186;Maison
12728;78551;121;RUE LEON DESOYER;4;85.89;92;Appartement
12729;78551;13;RUE DE PONTOISE;2;45.49;55;Appartement
12730;78640;12;RUE DU GEN EXELMANS;2;53.23;54;Appartement
12731;81257;1;RUE LEOPOLD VAREIL;3;65.96;64;Appartement
12732;839;71;CHE DE L ESCOURCHE;2;37.58;42;Appartement
12733;8334;3;AV JEAN JAURES;1;50.82;59;Appartement
12734;8369;12;AV DOC JEAN JACQUES PERRON;2;62.64;45;Appartement
12735;8370;6060; AIGUEBELLE;2;37.83;40;Maison
12736;83137;216;BD PHILIPPE RIPERT;3;66.5;65;Appartement
12737;83137;216;BD PHILIPPE RIPERT;5;82.87;83;Appartement
12738;85163;166;AV MOURAIN;1;27;27;Appartement
12739;8666;48;AV PIERRE ABELIN;3;64.43;63;Appartement
12740;8785;27;RUE DU PONT ST ANDRE;4;69.45;69;Appartement
12741;88468;11;CHE DES BOURGUIGNONS;4;55.69;75;Appartement
12742;9195;12;RUE GRANDE RUE;2;40;40;Appartement
12743;91103;9;RUE DES ECOLES;4;76.15;84;Appartement
12744;91191;13;AV DE LA REPUBLIQUE;3;60.3;60;Appartement
12745;91228;37;BD DECAUVILLE;1;19.1;19;Appartement
12746;91228;11;CHE DES VIEILLES POSTES;1;32.41;32;Appartement
12747;91232;2;RUE DU DOCTEUR AMODRU;1;26.61;30;Appartement
12748;91272;1;RES COURCELLES RUE MADRID;6;118.54;120;Maison
12749;91345;7;AV DU GENERAL DE GAULLE;4;113.09;128;Appartement
12750;91377;40;RUE JEAN ZAY;4;82.79;83;Appartement
12751;91425;3;IMP DES BERTHES;1;20.72;20;Appartement
12752;91634;1;RUE DE GLORIETTE;1;49.75;45;Appartement
12753;91648;4;RUE DES MARQUANTS;2;38.34;39;Appartement
12754;91687;7;RUE DANIELLE CASANOVA;2;44.19;43;Appartement
12755;91691;1;AV DU MARECHAL JUIN;2;50.17;50;Appartement
12756;91692;3;ALL RAVEL;5;99.47;100;Maison
12757;927;195;AV HENRI RAVERA;2;37.78;39;Appartement
12758;9220;5;RUE ANATOLE FRANCE;4;90.34;89;Appartement
12759;9224;32;RUE DAGOBERT;2;35.26;35;Appartement
12760;9224;9;RUE HENRI BARBUSSE;3;44.6;50;Appartement
12761;9226;39;AV DE L ARCHE;5;104.12;104;Appartement
12762;9244;6;RUE DES MARRONNIERS;3;67.56;68;Appartement
12763;9249;47;AV VERDIER;3;50.03;51;Appartement
12764;9250;42;AV VLADIMIR ILITCH LENINE;3;72.7;57;Appartement
12765;9251;6;RUE MADELEINE MICHELIS;6;113.12;120;Appartement
12766;9251;64;RUE CHARLES LAFFITTE;1;28.73;39;Appartement
12767;9260;117;RUE DE MALABRY;4;92.21;90;Appartement
12768;9262;158;RUE DE VERDUN;2;36.83;36;Appartement
12769;9273;84;BD HENRI SELLIER;1;30.04;24;Appartement
12770;9273;63;RUE DE VERDUN;3;75.77;78;Appartement
12771;936;61;RUE MALMAISON;4;80.19;80;Appartement
12772;9327;91;AV JEAN JAURES;1;24;24;Appartement
12773;9331;1;IMP PIERRE LIHOU;1;23.16;24;Appartement
12774;9331;20;RUE LEGUILLON;4;77.63;76;Appartement
12775;9366;9001;AV DE SAINT REMY;4;62.15;62;Appartement
12776;9366;44;RUE GEORGES POLITZER;3;66.53;66;Appartement
12777;9370;23;ALL DE PARIS;3;76.95;75;Appartement
12778;9373;133;AV GILBERT BERGER;3;69.86;70;Appartement
12779;9416;35;AV ARISTIDE BRIAND;2;29.73;31;Appartement
12780;9422;73;RUE PASTEUR;2;25;23;Appartement
12781;9434;7; RES DES GEMEAUX;4;62.85;63;Appartement
12782;9437;11;RUE DES AQUEDUCS;1;30.3;30;Appartement
12783;9446;7;RUE MERCURE;5;81.55;83;Appartement
12784;9446;57;AV GEORGES CLEMENCEAU;4;66.47;69;Appartement
12785;9467;2;PL CHARLES DIGEON;3;75.6;77;Appartement
12786;9468;9;AV FRANCIS GARNIER;1;26.8;30;Appartement
12787;9468;54;RUE LOUIS BRAILLE;2;31.28;30;Appartement
12788;9474;12;RUE ROLAND ROCHE;3;62.71;62;Appartement
12789;9481;150;RUE LOUISE AGLAE CRETTE;2;38.35;37;Appartement
12790;9481;16;AV HENRI BARBUSSE;4;63.04;64;Appartement
12791;95127;20;RUE DES TROIS CEDRES;2;49.39;51;Appartement
12792;95252;22;RUE DE LA FOSSE AUX BICHES;3;60.19;58;Appartement
12793;95369;1;ALL ALFRED DE MUSSET;4;79.13;79;Appartement
12794;95572;9;AV DU GENERAL DE GAULLE;1;32.8;33;Appartement
12795;95572;9;RUE EDOUARD BRANLY;4;77.1;79;Appartement
12796;95598;6;RUE PIERRE MESTRE;5;95.79;94;Appartement
12797;0133;198;RTE DE VOUVRAY;3;62.38;63;Appartement
12798;0133;198;RTE DE VOUVRAY;4;92.04;100;Appartement
12799;05119;5287; LES CHALPS;1;16.7;17;Appartement
12800;064;19;BD ALBERT 1ER;2;60;53;Appartement
12801;064;13;BD CHARLES GUILLAUMONT;2;52.1;52;Appartement
12802;0627;12;RUE PASQUALINI;1;36.58;34;Appartement
12803;0629;17;BD DE STRASBOURG;2;51.26;55;Appartement
12804;0683;22;PROM MAL LECLERC HAUTECLOQUE;1;18.92;19;Appartement
12805;0685;1122;CHE DU CHATEAU;4;80.72;82;Maison
12806;0688;15;RUE CHATEAUNEUF;5;137.53;135;Appartement
12807;0688;14;AV BORRIGLIONE;3;80.6;35;Appartement
12808;11145;2;AV DES GOELANDS;3;25.78;26;Appartement
12809;132;195;CHE DES RASCOUS;3;80.33;50;Appartement
12810;132;466;CHE DE LA CRAIE;4;87.24;87;Appartement
12811;132;305;CHE ESPRIT JULIEN;3;67.51;66;Appartement
12812;1385;2;ALL DES MICOCOULIERS;2;58.87;59;Appartement
12813;13119;9001;RES LES ROMARINS;3;59.92;60;Appartement
12814;13202;2;RUE JEAN FRANCOIS LECA;1;32.06;36;Appartement
12815;13202;34;RUE SAINTE-FRANCOISE;2;52.47;50;Appartement
12816;13207;58;AV DE LA CORSE;3;78.14;85;Appartement
12817;13209;296;BD ROMAIN ROLLAND;4;63.59;68;Appartement
12818;13212;20;BD DES ROSSIGNOLS;4;92.07;87;Maison
12819;1734;20; ROND POINT DES MESANGES;3;63.6;60;Maison
12820;22168;65;RUE ANATOLE LE BRAZ;1;25.28;26;Appartement
12821;2A348;5384; SOLANA;4;101.85;98;Maison
12822;30123;4;RUE DE LA LIBERTE;2;78.68;76;Maison
12823;30189;50;RUE NOTRE DAME;2;23.38;22;Appartement
12824;30189;25;BD TALABOT;3;62.65;63;Appartement
12825;339;17;AV NOTRE DAME DES PASSES;2;30.03;29;Maison
12826;3363;1;RUE DU GD RABIN JOSEPH COHEN;1;20.67;24;Appartement
12827;33199;141;RUE AIME BROUSTAUT;2;42.94;42;Appartement
12828;33281;17;RUE DES COTEAUX;4;81.36;76;Appartement
12829;33281;39;RUE PIERRE DE COUBERTIN;4;122.89;120;Maison
12830;33281;45;RUE DE LA SOURCE;4;158;158;Maison
12831;33318;9001;RUE DU CHATEAU D EAU;4;64.1;65;Appartement
12832;33514;5;RUE MAQUIS DES VIGNES OUDIDES;2;17.45;18;Appartement
12833;343;2;RUE DES CHANDELLES;1;24.19;24;Appartement
12834;3423;13;RUE MONTGOLFIER;2;45.13;44;Appartement
12835;34172;4;RUE EDOUARD VII;1;34.27;34;Appartement
12836;34172;300;RUE BUFFON;1;23.57;23;Appartement
12837;34301;18;RUE GEORGES BRASSENS;1;22.62;30;Appartement
12838;34301;11;RUE D AQUITAINE;4;121.5;129;Appartement
12839;37122;65;RUE GAMARD;1;34.29;34;Appartement
12840;37261;6;RUE DE LA BOURDE;1;21.4;15;Appartement
12841;38179;8;AV DE VIGNATE;1;18.5;19;Appartement
12842;38185;33;QUAI JONGKIND;4;117.86;126;Appartement
12843;38185;58;BD GAMBETTA;4;81.03;80;Appartement
12844;38421;27;AV JULES VALLES;4;89.16;88;Appartement
12845;39470;91;RTE DE TRELARCE;2;23.55;23;Appartement
12846;41269;3;RUE DU CHANGE;2;38.2;40;Appartement
12847;44109;6;RUE DE LA BACLERIE;2;43.66;48;Appartement
12848;44184;36;RUE DU CROISIC;2;50.4;35;Appartement
12849;44184;1;RUE JEAN PIERRE DUFREXOU;4;100.52;103;Appartement
12850;44190;51;RUE MAURICE DANIEL;3;85.36;80;Appartement
12851;4915;6;RUE JEAN-PAUL GIRARD;4;76.68;80;Maison
12852;4999;117;RUE DE LA VENDEE;3;54.46;54;Appartement
12853;50165;64;RTE DE COUTANCES;3;68.1;72;Appartement
12854;50502;23;RUE JEAN MOULIN;3;59;57;Appartement
12855;54339;6;RUE DES MARAICHERS;5;116.4;117;Maison
12856;56121;15;CRS DE CHAZELLES;4;94.68;90;Appartement
12857;56121;1;RUE PROF PIERRE LEPINE;2;53.2;53;Appartement
12858;56121;60;RUE DE MERVILLE;1;45.4;42;Appartement
12859;56206;10;RUE PIERRE ET MARIE CURIE;2;50.05;50;Appartement
12860;56233;6048;RUE DES PRESSES;2;29.53;30;Appartement
12861;58194;2;RUE PASTEUR;4;93;93;Appartement
12862;59178;540;RUE DU POLYGONE;1;18.72;19;Appartement
12863;59350;60;RUE ANATOLE FRANCE LOMME;2;54.09;54;Appartement
12864;59350;61;AV DU PRESIDENT KENNEDY;4;83.39;84;Appartement
12865;59378;9001; LES TILLEULS RUE MEUNIER;4;83.75;83;Appartement
12866;59650;58;RUE PIERRE CATTEAU;3;68.48;67;Appartement
12867;6057;14;RUE HENRI GAUDICHET;2;47.27;46;Appartement
12868;6086;13;RUE DU LION BLEU;2;41.92;44;Appartement
12869;6241;35;BD CARNOT;3;59.06;60;Appartement
12870;62893;2;RUE DES ANGLAIS;3;38.44;25;Appartement
12871;65286;14;RUE DU STADE;3;53.43;56;Appartement
12872;6981;2;AV RAYMOND DE VEYSSIERES;4;69.01;67;Appartement
12873;69116;161;RUE CHARLES MACHET;2;51.4;52;Appartement
12874;69244;4;AV EISENHOWER;4;75.19;74;Appartement
12875;69266;176;RUE LEON BLUM;3;86.02;60;Maison
12876;69266;42;RUE ANTONIN PERRIN;1;30.13;29;Appartement
12877;69381;4;RUE DE LA BOURSE;2;40.29;40;Appartement
12878;69385;157;RUE JOLIOT CURIE;3;73.52;79;Appartement
12879;75101;56;RUE SAINT HONORE;1;18.72;17;Appartement
12880;75103;52;RUE DU VERTBOIS;2;51.01;52;Appartement
12881;75104;10;RUE BOUTAREL;3;48.34;48;Appartement
12882;75107;15;RUE OUDINOT;2;46.47;46;Appartement
12883;75107;36;AV DE LA MOTTE PICQUET;6;158.54;155;Appartement
12884;75107;4;RUE CHEVERT;2;61.41;58;Appartement
12885;75108;15;RUE VIGNON;2;56.12;54;Appartement
12886;75109;5;RUE HENRY MONNIER;2;35.51;36;Appartement
12887;75110;95;RUE LA FAYETTE;3;39.6;41;Appartement
12888;75111;12;PAS ST PIERRE AMELOT;1;39.02;36;Appartement
12889;75111;15;RUE DES BOULETS;1;16.74;18;Appartement
12890;75111;281;RUE DU FBG ST ANTOINE;3;68.61;69;Appartement
12891;75112;115;RUE DE REUILLY;3;53.77;54;Appartement
12892;75114;56;RUE DE L AMIRAL MOUCHEZ;3;62;64;Appartement
12893;75114;7;RUE ANTOINE CHANTIN;3;79.04;72;Appartement
12894;75114;7;RUE BOYER BARRET;3;41.53;40;Appartement
12895;75114;61;RUE DE GERGOVIE;1;21.55;35;Appartement
12896;75115;3;RUE ROSENWALD;3;81.5;80;Appartement
12897;75115;26;RUE SAINT LAMBERT;3;70.59;70;Appartement
12898;75115;11;VLA DE LA CROIX NIVERT;1;25.38;26;Appartement
12899;75115;14;RUE GRAMME;2;38.03;42;Appartement
12900;75115;92;RUE BALARD;2;40.77;38;Appartement
12901;75116;14;RUE LE MAROIS;1;31.71;32;Appartement
12902;75116;23;RUE VAN LOO;3;76.9;78;Appartement
12903;75116;77;RUE BOILEAU;2;41.08;43;Appartement
12904;75116;26;RUE POUSSIN;1;27.14;40;Appartement
12905;75116;6;RUE ROBERT LE COIN;1;47.01;43;Appartement
12906;75117;12;RUE EMILE ALLEZ;1;40.87;42;Appartement
12907;75117;16;BD PEREIRE;4;126.84;116;Appartement
12908;75119;37;RUE DE NANTES;2;33.01;32;Appartement
12909;75119;41;RUE D HAUTPOUL;3;56.37;55;Appartement
12910;75120;397;RUE DES PYRENEES;3;141.4;141;Appartement
12911;75120;6;RUE TACLET;1;34.02;33;Appartement
12912;75120;144;RUE D AVRON;1;14.78;13;Appartement
12913;76254;4;BD PDT RENE COTY;3;45.91;52;Appartement
12914;76351;48;RUE EDOUARD LANG;2;39.39;39;Appartement
12915;7753;6;RUE DU GRAND NOYER;2;39.9;40;Appartement
12916;77108;80;RUE GUSTAVE NAST;1;29.53;37;Appartement
12917;77108;13;RUE DE LA LIBERTE;5;81.4;81;Appartement
12918;77153;2;CHE DES JONCS;4;90.41;85;Maison
12919;77272;12;RUE DE LA CROIX BLANCHE;2;40.74;45;Appartement
12920;77284;4;RUE DE LA CRECHE;1;17;17;Appartement
12921;77284;43;RUE DE LA CRECHE;1;25.93;26;Appartement
12922;77390;24;AV DU GEN LECLERC;1;24.53;25;Appartement
12923;77514;5;RLE AUX VINS;3;63.49;63;Appartement
12924;78117;1256;RUE LOUIS BLERIOT;3;94.8;90;Maison
12925;78158;63;RUE DE VERSAILLES;1;15.53;18;Appartement
12926;78160;7;RUE COUPE;3;71.63;71;Appartement
12927;78310;28;RUE D EPERNON;3;62.17;61;Appartement
12928;78356;2;SQ DES BRUYERES;4;81.27;79;Appartement
12929;78418;57;RUE HENRI RICHAUME;2;44.64;42;Appartement
12930;78545;4;RPT VOLTAIRE;2;46.5;46;Appartement
12931;78551;26;AV SAINT FIACRE;2;49.52;49;Appartement
12932;78586;59;AV MAURICE BERTEAUX;2;38.12;39;Appartement
12933;78640;1;ALL DU POITOU;5;94.05;93;Appartement
12934;78646;76;AV DE PARIS;4;120.53;122;Appartement
12935;8021;19;RUE LAMARTINE;2;30.07;34;Appartement
12936;8021;3;ALL DES NYMPHEAS;2;53.79;54;Appartement
12937;8368;9001;RES LES RESTANQUES GOLFE ST TR;2;27.37;28;Appartement
12938;8371;9001; SUPER CROISETTE MIRAMAR;2;30.34;30;Appartement
12939;83112;117;RUE DU LOT LA BANETTE;4;69.2;66;Appartement
12940;83137;267;BD DOCTEUR CHARLES BARNIER;5;109.7;110;Appartement
12941;85164;5;RUE HENRY AURY;2;33.45;35;Appartement
12942;85191;12;RUE MARECHAL NEY;2;40.22;42;Appartement
12943;8875;4;CHE DES GELINOTTES;4;38.93;40;Maison
12944;88209;;RUE DE DOMEVRE;4;96.87;107;Appartement
12945;91200;14;RUE DE BALZAC;2;53.88;53;Appartement
12946;91201;9001; OR SENART DU BELLAY;3;68.49;75;Appartement
12947;91345;21;RUE DE LA PEUPLERAIE;4;74.43;73;Appartement
12948;91377;1;PL D'ALLEMAGNE;2;46.18;48;Appartement
12949;91549;196;RTE DE CORBEIL;1;30.96;30;Appartement
12950;9219;1;IMP DU CACHALOT;4;82.17;85;Appartement
12951;9223;61;AV JEAN BAPTISTE CLEMENT;3;52.4;50;Appartement
12952;9223;8;RUE ALBERT NEVEU;4;65.73;65;Appartement
12953;9223;52;RUE DU MOULIN DE PIERRE;2;23.35;22;Appartement
12954;9224;5;RUE VILLENEUVE;3;47.78;50;Appartement
12955;9226;11;PL DES DOMINOS;1;25.51;25;Appartement
12956;9226;71;BD SAINT DENIS;2;37.02;36;Appartement
12957;9232;34;AV DU GENERAL LECLERC;4;59.58;59;Appartement
12958;9236;13;AV CLAUDE DEBUSSY;4;66.65;69;Appartement
12959;9240;3;AV VICTOR CRESSON;8;220.2;172;Maison
12960;9244;107;RUE EDOUARD VAILLANT;1;19.45;19;Appartement
12961;9244;53;RUE ANATOLE FRANCE;3;50.88;46;Appartement
12962;9262;39;RUE MARIUS JACOTOT;2;51.14;53;Appartement
12963;9263;11;AV LAVOISIER;4;64.25;63;Appartement
12964;931;171;RUE DES CITES;1;16.43;16;Appartement
12965;931;171;RUE DES CITES;1;13;14;Appartement
12966;931;159;RUE DES CITES;3;48.15;48;Appartement
12967;931;97;AV DE LA REPUBLIQUE;2;42.04;42;Appartement
12968;9332;17;CHE DE LA RENARDIERE;3;95.43;85;Appartement
12969;9332;3;RUE LEON BLUM;1;64.87;20;Appartement
12970;9333;1;ALL DES SYCOMORES;5;100.98;100;Maison
12971;9346;52;ALL DES CHARMILLES;1;27.91;27;Appartement
12972;9348;42;AV GABRIEL PERI;2;30.07;30;Appartement
12973;9350;155;AV DU MARECHAL LECLERC;3;63.74;63;Appartement
12974;9359;66;RUE DE PARIS;2;34.45;34;Appartement
12975;9371;29;RUE DE BRETAGNE;1;26.77;38;Appartement
12976;9371;40;AV LIEGEARD;3;51.7;48;Appartement
12977;9372;9;RUE ROGER GAUTRE;2;27.13;25;Appartement
12978;9374;42;RUE DE LA MARE NEUVE;4;84.7;85;Appartement
12979;943;15;RUE PIERRE CURIE;3;42.22;37;Appartement
12980;9444;16;RUE ALFRED DE MUSSET;3;67.53;68;Appartement
12981;9446;23;RUE CARNOT;1;13.08;20;Appartement
12982;9446;46;RUE DE LA BELLE IMAGE;2;37.75;38;Appartement
12983;9452;39;AV DE LA BELLE GABRIELLE;1;30.11;31;Appartement
12984;9467;27;RUE JEANNE D ARC;3;41.95;38;Appartement
12985;9468;85;AV FOCH;3;57.8;55;Appartement
12986;9473;14;ALL DU PERRUCHET;2;43.01;43;Appartement
12987;9475;5;ALL DES SYCOMORES;3;66.46;65;Appartement
12988;9477;57;AV LE FOLL;2;29.03;27;Appartement
12989;9480;48;AV DE LA REPUBLIQUE;3;44.72;39;Appartement
12990;9480;14;RUE DU MIDI;3;47.3;48;Appartement
12991;9480;58;RUE DEFRANCE;1;28.22;26;Appartement
12992;9518;35;RUE JEAN MOULIN;1;25.65;25;Appartement
12993;9519;12;RUE ROGER DEHASQUE;3;66.68;65;Appartement
12994;9591;23;RUE DU GENERAL EMPAIN;3;63.19;63;Appartement
12995;95176;27;AV FOCH;2;46.06;46;Appartement
12996;95183;8;RUE DE LA PALOMBIERE;2;50.18;49;Appartement
12997;95280;75;AV JACQUES POTEL;3;52.85;57;Appartement
12998;95306;10;PL DU BOIS COURLIS;4;74.58;77;Maison
12999;95427;2;RUE DES TUILERIES;3;55.76;56;Appartement
13000;95500;1;RUE DE LA ROCHE;2;51.2;60;Appartement
13001;95572;11;AV DU GENERAL DE GAULLE;6;97.28;93;Appartement
13002;95580;18;RUE DES VIGNES;5;118.5;114;Maison
13003;95598;31;AV KELLERMANN;3;51;51;Appartement
13004;973307;600;LOT RHUMERIE;2;65.78;91;Appartement
13005;973309;533;RTE DE SUZINI;2;36.8;37;Appartement
13006;01160;40;RUE VICTOR HUGO;4;83.82;80;Maison
13007;064;127;BD FRANCIS MEILLAND;3;70.3;72;Appartement
13008;0611;1;AV EDITH CAVELL;3;69.47;68;Appartement
13009;0629;111;BD CARNOT;2;58.08;39;Appartement
13010;0630;38;RTE DE VALBONNE;2;45.55;47;Appartement
13011;0630;76;AV FRANKLIN ROOSEVELT;1;25.31;26;Appartement
13012;0683;4;AV EDOUARD VII;1;27.9;28;Appartement
13013;0688;33;AV STEPHEN LIEGEARD;1;15.24;19;Appartement
13014;0688;32;RUE VERDI;1;42.9;43;Appartement
